FIT101,LIT101, MV101,P101,P102, AIT201,AIT202,AIT203,FIT201,Attack
2.517055,528.7347,2,2,1,262.2404,8.391951,328.0954,2.440265,0
2.560933,528.6169,2,2,1,262.2404,8.393232,328.0954,2.440265,0
2.597124,528.9309,2,2,1,262.2404,8.393553,328.0954,2.440265,0
2.633315,529.0486,2,2,1,262.2404,8.393553,328.0954,2.440265,0
2.654774,529.3234,2,2,1,262.2084,8.393553,328.0954,2.440265,0
2.661179,529.2449,2,2,1,262.2084,8.393553,328.0954,2.440265,0
2.652852,529.2057,2,2,1,262.0802,8.393553,328.0954,2.440265,0
2.637799,529.3234,2,2,1,262.0802,8.393553,328.0954,2.440265,0
2.625308,529.1664,2,2,1,262.0802,8.393553,328.0954,2.440265,0
2.619223,529.559,2,2,1,262.0802,8.393553,328.0954,2.440265,0
2.612818,529.402,2,2,1,262.0802,8.393553,328.0954,2.440265,0
2.593601,529.7552,2,2,1,262.0802,8.393553,328.0954,2.440265,0
2.578868,529.9907,2,2,1,262.0802,8.393553,328.0954,2.440265,0
2.561253,530.4225,2,2,1,262.0802,8.393553,328.0954,2.440265,0
2.541716,530.187,2,2,1,262.0802,8.393553,328.0954,2.440265,0
2.527303,530.501,2,2,1,262.0802,8.393553,328.2235,2.440265,0
2.506485,530.3832,2,2,1,262.0802,8.393553,328.2235,2.440265,0
2.493995,530.4225,2,2,1,262.0802,8.393553,328.2235,2.440265,0
2.477981,529.9122,2,2,1,262.0802,8.390669,328.2235,2.440265,0
2.46549,529.7159,2,2,1,262.0802,8.390669,328.2235,2.440265,0
2.449156,529.3234,2,2,1,262.0802,8.390669,328.2235,2.440265,0
2.436345,528.9309,2,2,1,262.0802,8.390669,328.2235,2.440265,0
2.425456,528.7347,2,2,1,262.0802,8.390669,328.2235,2.440265,0
2.420651,528.6561,2,2,1,262.0802,8.390669,328.0441,2.440265,0
2.428338,528.3421,2,2,1,262.0802,8.390669,328.0441,2.440265,0
2.474778,528.0674,2,2,1,262.0802,8.39163,328.0441,2.440265,0
2.524101,528.1459,2,2,1,262.0802,8.39163,328.0441,2.440265,0
2.552285,527.7926,2,2,1,262.0802,8.39163,328.0441,2.440265,0
2.593921,527.9496,2,2,1,262.0802,8.393873,328.0441,2.436933,0
2.621785,527.7534,2,2,1,262.0802,8.393873,328.0441,2.436933,0
2.654774,527.6356,2,2,1,262.0802,8.393873,328.0441,2.440265,0
2.666944,527.8711,2,2,1,262.0802,8.393873,328.0441,2.440265,0
2.659258,528.1459,2,2,1,262.0802,8.393873,328.0441,2.440265,0
2.637158,527.9496,2,2,1,262.0802,8.393873,328.0441,2.440265,0
2.622426,527.6748,2,2,1,262.0802,8.393873,328.0441,2.441803,0
2.619543,527.7926,2,2,1,262.0802,8.393873,328.0441,2.441803,0
2.61538,527.6748,2,2,1,262.0802,8.393873,328.0441,2.441803,0
2.603209,528.3813,2,2,1,262.0802,8.393873,328.0441,2.441803,0
2.583992,528.7347,2,2,1,262.0802,8.393873,328.0441,2.440778,0
2.568299,529.0486,2,2,1,262.0802,8.393873,328.0441,2.440265,0
2.54588,529.9122,2,2,1,262.0802,8.393873,328.0441,2.439753,0
2.531147,531.0113,2,2,1,262.0802,8.393553,328.0441,2.439496,0
2.512891,531.6786,2,2,1,262.0802,8.393553,328.0441,2.439496,0
2.50008,532.1889,2,2,1,262.0802,8.39163,328.0441,2.439496,0
2.486308,532.5814,2,2,1,262.0802,8.39163,328.0441,2.441034,0
2.471896,532.7384,2,2,1,262.0802,8.39163,328.0441,2.441034,0
2.460045,532.3459,2,2,1,262.0802,8.39163,328.0441,2.441034,0
2.443391,532.1889,2,2,1,262.0802,8.39163,328.0441,2.440521,0
2.434423,531.8749,2,2,1,262.0802,8.391951,328.0441,2.440521,0
2.426416,531.1291,2,2,1,262.0802,8.393232,328.0441,2.439625,0
2.422253,530.4225,2,2,1,262.0802,8.393553,328.0441,2.43924,0
2.428018,530.1085,2,2,1,262.0802,8.393553,328.0441,2.43924,0
2.468052,529.7159,2,2,1,262.0802,8.393553,328.0441,2.43924,0
2.520257,529.7159,2,2,1,262.0802,8.393553,328.0441,2.439753,0
2.559972,529.5982,2,2,1,262.2084,8.393553,328.2748,2.440393,0
2.603209,529.0486,2,2,1,262.2404,8.393553,328.2748,2.440778,0
2.632354,529.402,2,2,1,262.2404,8.393553,328.2748,2.441419,0
2.649649,529.3627,2,2,1,262.2404,8.393553,327.9672,2.441419,0
2.66214,529.5982,2,2,1,262.2404,8.393553,327.9672,2.441419,0
2.66214,529.5982,2,2,1,262.2404,8.393553,327.9672,2.441419,0
2.66214,529.7159,2,2,1,262.2404,8.393553,327.9672,2.441419,0
2.641002,529.5982,2,2,1,262.2404,8.393553,327.9672,2.441419,0
2.629152,529.402,2,2,1,262.2404,8.393553,327.9672,2.441419,0
2.62723,529.402,2,2,1,262.2404,8.393553,327.9672,2.441419,0
2.610896,529.8337,2,2,1,262.2404,8.393553,327.9672,2.441419,0
2.588476,530.344,2,2,1,261.9841,8.393553,327.9672,2.439753,0
2.567979,530.2263,2,2,1,261.9841,8.393553,327.9672,2.439753,0
2.553886,529.559,2,2,1,261.9841,8.393553,327.9672,2.439753,0
2.535631,529.2057,2,2,1,261.9841,8.393553,327.9672,2.439753,0
2.521538,528.3813,2,2,1,261.9841,8.393553,328.0954,2.439753,0
2.503923,528.0281,2,2,1,261.9841,8.393553,328.121,2.439753,0
2.490472,527.6356,2,2,1,262.1764,8.393553,328.121,2.439753,0
2.473817,527.0861,2,2,1,262.1764,8.393553,328.121,2.439753,0
2.461967,526.4188,2,2,1,262.1764,8.393553,328.121,2.439753,0
2.446594,526.1047,2,2,1,262.1764,8.393553,328.121,2.439753,0
2.425776,526.458,2,2,1,262.1764,8.393553,328.121,2.439753,0
2.420011,527.2038,2,2,1,262.1764,8.393553,327.9928,2.439753,0
2.417769,527.7926,2,2,1,262.1764,8.393553,327.9928,2.439753,0
2.417769,527.7926,2,2,1,262.1764,8.393553,327.9928,2.439753,0
2.471575,528.2244,2,2,1,262.1764,8.393553,327.9928,2.439753,0
2.518336,528.5776,2,2,1,262.1764,8.393553,327.9928,2.439753,0
2.558691,529.2057,2,2,1,262.1764,8.394835,327.9928,2.439753,0
2.591679,529.559,2,2,1,262.1764,8.395475,328.0185,2.441803,0
2.631393,529.8337,2,2,1,262.1764,8.395475,328.2235,2.442444,0
2.656375,530.4225,2,2,1,262.1764,8.395475,328.2235,2.442444,0
2.663741,531.3253,2,2,1,262.1764,8.395475,328.2235,2.4427,0
2.657336,531.9926,2,2,1,262.1764,8.392271,327.9159,2.4427,0
2.633956,532.6992,2,2,1,262.1764,8.392271,327.9159,2.444366,0
2.624027,533.131,2,2,1,262.1764,8.392271,327.9159,2.444366,0
2.624027,533.7197,2,2,1,262.1764,8.392271,327.9159,2.441803,0
2.620504,534.073,2,2,1,262.1764,8.392271,327.9159,2.440778,0
2.600006,533.9553,2,2,1,262.1764,8.392271,327.9159,2.440521,0
2.585914,533.5627,2,2,1,262.1764,8.392271,328.1723,2.440521,0
2.568299,533.445,2,2,1,262.1764,8.392271,328.1723,2.440521,0
2.556129,533.1702,2,2,1,262.1764,8.394835,328.1723,2.440521,0
2.538513,532.8954,2,2,1,262.1764,8.394835,327.9928,2.440521,0
2.52314,533.2487,2,2,1,262.1764,8.394835,327.8647,2.440521,0
2.505845,532.7777,2,2,1,262.1764,8.394835,327.8647,2.441675,0
2.489191,532.5029,2,2,1,262.1764,8.394835,327.8647,2.443085,0
2.47702,531.7964,2,2,1,262.1764,8.394835,327.8647,2.443085,0
2.460366,531.3253,2,2,1,262.1764,8.394835,327.8647,2.440521,0
2.44243,530.9328,2,2,1,262.1764,8.394835,327.9928,2.440521,0
2.427377,530.3832,2,2,1,262.1764,8.394835,327.9928,2.440137,0
2.427377,530.6188,2,2,1,262.1764,8.394835,327.9928,2.440137,0
2.427377,530.3047,2,2,1,262.1764,8.394835,327.9928,2.440137,0
2.447234,530.6973,2,2,1,262.1764,8.394835,327.9928,2.440137,0
2.496237,531.0898,2,2,1,262.1764,8.394835,327.9928,2.440137,0
2.532108,531.5609,2,2,1,262.1764,8.394835,327.9928,2.440137,0
2.577267,531.6786,2,2,1,262.1764,8.394835,327.9928,2.440137,0
2.607373,532.1104,2,2,1,262.1764,8.394835,327.9928,2.440137,0
2.637158,531.9141,2,2,1,262.1764,8.394835,327.9928,2.440137,0
2.649649,531.4824,2,2,1,262.1764,8.391951,327.9928,2.44206,0
2.652211,531.0898,2,2,1,262.1764,8.390669,327.9928,2.442188,0
2.642923,530.4225,2,2,1,262.1764,8.390669,327.9928,2.442188,0
2.624347,529.9515,2,2,1,262.1764,8.390669,327.9928,2.441419,0
2.621785,529.2057,2,2,1,262.1764,8.390669,327.9928,2.440521,0
2.613778,528.8132,2,2,1,262.1764,8.39131,327.9928,2.442828,0
2.60449,528.6169,2,2,1,262.1764,8.393553,327.9928,2.442828,0
2.587195,528.9309,2,2,1,262.1764,8.393553,327.9928,2.442828,0
2.570541,528.9702,2,2,1,262.1764,8.393553,327.9928,2.441547,0
2.551324,529.402,2,2,1,262.1764,8.393553,327.9928,2.441547,0
2.537552,529.7945,2,2,1,262.1764,8.393553,327.9928,2.439496,0
2.519937,530.3047,2,2,1,262.1764,8.393553,327.9928,2.439496,0
2.506485,530.7758,2,2,1,262.1764,8.393553,327.9928,2.440393,0
2.489831,531.2861,2,2,1,262.1764,8.393553,327.9928,2.440393,0
2.47638,531.6001,2,2,1,262.1764,8.393553,327.9928,2.440393,0
2.458444,531.9534,2,2,1,262.1764,8.396437,327.9928,2.440393,0
2.440829,531.9926,2,2,1,262.1764,8.396437,327.9928,2.440393,0
2.440829,531.9926,2,2,1,262.1764,8.396437,327.9928,2.440393,0
2.43058,532.1104,2,2,1,262.1764,8.396437,327.9928,2.440393,0
2.424174,532.2674,2,2,1,262.1764,8.396437,328.0954,2.440393,0
2.423534,532.4637,2,2,1,262.1764,8.396437,328.0954,2.440393,0
2.452679,532.4637,2,2,1,262.1764,8.396437,328.0954,2.440393,0
2.504884,532.3851,2,2,1,262.1764,8.396437,328.0954,2.440393,0
2.545559,532.1104,2,2,1,262.1764,8.393873,328.0954,2.442316,0
2.575345,532.3066,2,2,1,262.1764,8.393873,327.9159,2.443085,0
2.621145,532.5029,2,2,1,262.1764,8.393873,327.9159,2.443597,0
2.646126,532.1889,2,2,1,262.1764,8.393873,327.9159,2.443597,0
2.66214,532.1104,2,2,1,262.1764,8.393873,327.9159,2.443597,0
2.66214,532.1889,2,2,1,262.1764,8.395155,327.9159,2.443597,0
2.634596,531.9926,2,2,1,262.1764,8.395475,327.9159,2.443597,0
2.621145,532.1104,2,2,1,262.1764,8.395475,327.9159,2.441803,0
2.6157,532.1497,2,2,1,262.1764,8.395475,327.9159,2.441803,0
2.6157,531.7178,2,2,1,262.1764,8.395475,327.9159,2.441803,0
2.598085,531.8749,2,2,1,262.1764,8.395475,327.9159,2.441803,0
2.584953,531.9534,2,2,1,262.1764,8.395475,327.9159,2.443597,0
2.566057,532.1497,2,2,1,262.1764,8.395475,327.9159,2.443982,0
2.551645,532.3066,2,2,1,262.1764,8.395475,327.9159,2.445007,0
2.532108,532.4637,2,2,1,262.1764,8.395475,327.9159,2.443085,0
2.513211,532.5422,2,2,1,262.1764,8.395475,327.9159,2.442828,0
2.499439,532.6992,2,2,1,262.1764,8.395475,327.9159,2.442828,0
2.486628,532.3851,2,2,1,262.1764,8.395475,327.9159,2.442828,0
2.471575,532.4637,2,2,1,262.1764,8.395475,327.9159,2.442316,0
2.452679,532.1104,2,2,1,262.1764,8.395475,327.9159,2.442188,0
2.438267,532.2674,2,2,1,262.1764,8.395475,327.9159,2.442188,0
2.425776,532.2674,2,2,1,262.1764,8.395475,327.9159,2.442956,0
2.422573,532.1497,2,2,1,262.1764,8.395475,327.9159,2.444623,0
2.422573,531.8749,2,2,1,262.1764,8.395475,327.9159,2.445519,0
2.463889,531.0898,2,2,1,262.1764,8.395475,327.9159,2.445519,0
2.514493,530.7365,2,2,1,262.1764,8.395475,327.9159,2.445519,0
2.537552,530.5795,2,2,1,262.1764,8.395475,327.9159,2.445519,0
2.583352,530.3832,2,2,1,262.1764,8.395475,327.9159,2.445519,0
2.6157,530.3832,2,2,1,262.1764,8.395475,327.9159,2.445519,0
2.644525,530.9328,2,2,1,262.1764,8.395475,327.8647,2.445519,0
2.657016,531.2861,2,2,1,262.1764,8.395475,327.7108,2.444366,0
2.660859,531.3253,2,2,1,262.1764,8.395475,327.7108,2.444366,0
2.646767,531.4824,2,2,1,262.1764,8.395475,327.7108,2.444366,0
2.62755,531.4038,2,2,1,262.1764,8.395475,327.7108,2.444366,0
2.619543,531.4824,2,2,1,262.1764,8.395475,327.7108,2.440906,0
2.613778,531.9534,2,2,1,262.1764,8.395475,327.7108,2.440137,0
2.602569,531.9141,2,2,1,262.1764,8.395475,327.7108,2.439753,0
2.580149,532.3066,2,2,1,262.1764,8.395475,327.839,2.439753,0
2.567338,532.7384,2,2,1,262.1764,8.395475,327.839,2.439753,0
2.551324,533.3665,2,2,1,262.1764,8.395475,327.839,2.439753,0
2.535951,533.7197,2,2,1,262.1764,8.395475,327.839,2.439753,0
2.51225,534.2693,2,2,1,262.1764,8.395475,327.839,2.439753,0
2.500721,534.7403,2,2,1,262.1764,8.395475,327.839,2.439753,0
2.481504,534.6226,2,2,1,262.1764,8.395475,327.839,2.441034,0
2.458764,534.6226,2,2,1,262.1764,8.395475,327.839,2.442188,0
2.447875,534.4263,2,2,1,262.1764,8.395475,327.839,2.442316,0
2.431861,533.7197,2,2,1,262.1764,8.395475,327.839,2.442316,0
2.422573,533.5627,2,2,1,262.1764,8.395475,327.839,2.442316,0
2.417449,532.5814,2,2,1,262.1764,8.395475,327.839,2.442316,0
2.417449,532.5814,2,2,1,262.1764,8.395475,327.839,2.442316,0
2.423534,532.2674,2,2,1,262.1764,8.395475,327.839,2.441547,0
2.455241,531.3253,2,2,1,262.1764,8.395475,327.839,2.441547,0
2.494315,530.7758,2,2,1,262.1764,8.395475,327.839,2.441547,0
2.54652,529.7159,2,2,1,262.1764,8.395475,327.839,2.441547,0
2.570541,529.3627,2,2,1,262.1764,8.395475,327.839,2.441547,0
2.61634,528.5776,2,2,1,262.1764,8.395475,327.839,2.441547,0
2.641322,528.4599,2,2,1,262.1764,8.395475,327.9159,2.441162,0
2.672389,528.8132,2,2,1,262.1764,8.395475,327.9159,2.440265,0
2.674951,528.7739,2,2,1,262.1764,8.395475,327.9159,2.440265,0
2.643244,529.6375,2,2,1,262.1764,8.395475,327.9159,2.4427,0
2.621785,530.344,2,2,1,262.1764,8.395475,327.9159,2.4427,0
2.61634,531.9534,2,2,1,262.1764,8.395475,327.9159,2.4427,0
2.6157,532.5422,2,2,1,262.1764,8.395155,327.9159,2.4427,0
2.593601,532.8954,2,2,1,262.1764,8.394835,327.9159,2.444879,0
2.572142,532.9739,2,2,1,262.1764,8.394835,327.9159,2.444879,0
2.560933,532.8562,2,2,1,262.1764,8.394835,327.9159,2.444879,0
2.542036,532.7384,2,2,1,262.1764,8.394835,327.9159,2.442444,0
2.530506,532.4637,2,2,1,262.1764,8.394835,327.9159,2.441162,0
2.510649,532.2674,2,2,1,262.1764,8.394835,327.9159,2.440521,0
2.498799,532.3459,2,2,1,262.1764,8.394835,327.9159,2.439881,0
2.484066,532.1497,2,2,1,262.1764,8.394835,327.9159,2.439881,0
2.475098,532.0711,2,2,1,262.1764,8.394835,327.9159,2.439881,0
2.462287,531.7964,2,2,1,262.1764,8.394835,327.9159,2.439881,0
2.449476,531.9141,2,2,1,262.1764,8.394835,327.839,2.442188,0
2.433142,532.1889,2,2,1,262.1764,8.394835,327.839,2.442188,0
2.428979,532.3459,2,2,1,262.1764,8.394835,327.839,2.442188,0
2.428979,532.6992,2,2,1,262.1764,8.394835,327.839,2.442188,0
2.458444,532.7384,2,2,1,262.1764,8.394835,327.839,2.44411,0
2.495596,533.3272,2,2,1,262.1764,8.394835,327.839,2.442956,0
2.535311,533.5235,2,2,1,262.1764,8.394835,327.9672,2.440906,0
2.571182,533.4843,2,2,1,262.1764,8.394835,327.9672,2.438984,0
2.571182,533.4843,2,2,1,262.1764,8.394835,327.9672,2.438984,0
2.60417,533.131,2,2,1,262.1764,8.394835,327.9672,2.438984,0
2.628831,533.3272,2,2,1,262.1764,8.394835,327.9672,2.438984,0
2.647407,533.445,2,2,1,262.1764,8.394835,327.9672,2.440137,0
2.64997,533.1702,2,2,1,262.1764,8.394835,327.9672,2.440521,0
2.632034,533.1702,2,2,1,262.1764,8.394835,327.9672,2.440521,0
2.621145,533.3665,2,2,1,262.1764,8.394835,327.9672,2.440521,0
2.613138,533.0917,2,2,1,262.1764,8.394835,327.9672,2.440521,0
2.605131,533.0524,2,2,1,262.1764,8.394835,327.9672,2.441162,0
2.588156,532.8954,2,2,1,262.1764,8.394835,327.6596,2.441162,0
2.56958,532.6599,2,2,1,262.1764,8.394835,327.6596,2.441162,0
2.556129,532.3851,2,2,1,262.1764,8.396116,327.6596,2.439753,0
2.542677,532.1104,2,2,1,262.1764,8.396116,327.6596,2.439753,0
2.521218,532.1104,2,2,1,262.1764,8.396116,327.8647,2.439753,0
2.508728,531.6001,2,2,1,262.1764,8.396116,327.8647,2.442188,0
2.48823,531.9534,2,2,1,262.1764,8.396116,327.8647,2.442188,0
2.47702,532.3066,2,2,1,262.1764,8.396116,327.8647,2.440137,0
2.460045,533.1702,2,2,1,262.1764,8.396116,327.8647,2.439625,0
2.446594,533.759,2,2,1,262.1764,8.396116,327.8647,2.439625,0
2.433783,534.3085,2,2,1,262.1764,8.396116,327.8647,2.439625,0
2.426737,534.5441,2,2,1,262.1764,8.396116,327.8647,2.439625,0
2.426737,534.7403,2,2,1,262.1764,8.396116,327.8647,2.439625,0
2.452679,534.8973,2,2,1,262.1764,8.396116,327.8647,2.440137,0
2.503603,534.9366,2,2,1,262.1764,8.396116,327.8647,2.440137,0
2.543638,534.8581,2,2,1,262.1764,8.396116,327.8647,2.441675,0
2.579509,534.8973,2,2,1,262.1764,8.395475,327.8647,2.441803,0
2.620504,535.0936,2,2,1,262.1764,8.395475,327.8647,2.443341,0
2.649009,535.0936,2,2,1,262.1764,8.395475,327.8647,2.443597,0
2.668225,535.2899,2,2,1,262.1764,8.395475,327.8647,2.443597,0
2.668225,535.3291,2,2,1,262.1764,8.395475,327.8647,2.443597,0
2.644525,535.3291,2,2,1,262.1764,8.393232,327.8647,2.443597,0
2.624347,535.2899,2,2,1,262.1764,8.393232,327.8647,2.443725,0
2.620824,535.2506,2,2,1,262.1764,8.393232,327.8647,2.443725,0
2.617622,535.4469,2,2,1,262.1764,8.394514,327.8647,2.443725,0
2.596163,535.4861,2,2,1,262.1764,8.394514,327.8647,2.44206,0
2.585594,535.3291,2,2,1,262.1764,8.394514,327.8647,2.439496,0
2.563174,535.6431,2,2,1,262.1764,8.394514,327.8647,2.439496,0
2.547481,535.9179,2,2,1,262.1764,8.394514,327.8647,2.439496,0
2.525702,536.2712,2,2,1,262.1764,8.394514,327.8647,2.439496,0
2.510649,536.4675,2,2,1,262.1764,8.394514,327.8647,2.441419,0
2.491112,536.6637,2,2,1,262.1764,8.394514,327.8647,2.441803,0
2.491112,536.6637,2,2,1,262.1764,8.394514,327.8647,2.441803,0
2.477661,536.6245,2,2,1,262.1764,8.394514,327.8647,2.441803,0
2.460045,536.8207,2,2,1,262.1764,8.394514,327.8647,2.440393,0
2.447234,536.86,2,2,1,262.1764,8.394514,327.8647,2.439625,0
2.431861,536.9777,2,2,1,262.1764,8.394514,327.8647,2.439625,0
2.431861,536.6637,2,2,1,262.1764,8.394514,327.7621,2.439625,0
2.451398,536.2319,2,2,1,262.1764,8.394514,327.7621,2.439625,0
2.507126,536.0749,2,2,1,262.1764,8.396116,327.7621,2.439625,0
2.53467,535.4076,2,2,1,262.1764,8.396116,327.7621,2.439625,0
2.578868,535.1329,2,2,1,262.1764,8.396116,327.7621,2.441675,0
2.608334,534.7403,2,2,1,262.1764,8.396116,327.7621,2.441675,0
2.641002,534.6618,2,2,1,262.1764,8.396116,327.7621,2.44411,0
2.657656,534.1516,2,2,1,262.1764,8.396116,327.7621,2.444366,0
2.663741,534.23,2,2,1,262.1764,8.396116,327.7621,2.444623,0
2.660539,534.5048,2,2,1,262.1764,8.396116,327.7621,2.444623,0
2.628511,534.9366,2,2,1,262.1764,8.396116,327.7621,2.443341,0
2.622426,535.2114,2,2,1,262.1764,8.396116,327.7621,2.443341,0
2.616981,535.2114,2,2,1,262.1764,8.395155,327.7621,2.443341,0
2.601287,535.3291,2,2,1,262.1764,8.395155,327.7621,2.443341,0
2.585914,535.4469,2,2,1,262.1764,8.395155,327.7621,2.440393,0
2.564456,535.8394,2,2,1,262.1764,8.395155,327.7621,2.439753,0
2.548762,535.6431,2,2,1,262.1764,8.395155,327.7621,2.439753,0
2.533068,535.2506,2,2,1,262.1764,8.395155,327.7621,2.439753,0
2.517695,534.8973,2,2,1,262.1764,8.395155,327.7621,2.439753,0
2.498799,534.6226,2,2,1,262.1764,8.395155,327.7621,2.439753,0
2.483426,534.3085,2,2,1,262.1764,8.395155,327.7621,2.439753,0
2.463248,534.6226,2,2,1,262.1764,8.395155,327.7621,2.439753,0
2.463248,534.6226,2,2,1,262.1764,8.395155,327.7621,2.439753,0
2.447234,534.701,2,2,1,262.1764,8.395155,327.7621,2.439753,0
2.431861,535.9179,2,2,1,262.1764,8.395155,327.7621,2.44206,0
2.428979,537.017,2,2,1,262.1764,8.395155,327.7621,2.44206,0
2.431861,537.488,2,2,1,262.1764,8.395155,327.7621,2.44206,0
2.475419,537.8806,2,2,1,262.1764,8.395155,327.7621,2.44206,0
2.526022,538.1553,2,2,1,262.1764,8.395155,327.7621,2.44206,0
2.556449,537.8413,2,2,1,262.1764,8.395155,327.7621,2.44206,0
2.597764,537.6058,2,2,1,262.1764,8.395155,327.7621,2.44206,0
2.626589,537.4095,2,2,1,262.1764,8.395155,327.7621,2.440906,0
2.657016,537.3702,2,2,1,262.1764,8.395155,327.7621,2.440906,0
2.667585,537.0562,2,2,1,262.1764,8.395155,327.7621,2.440906,0
2.657976,537.0955,2,2,1,262.1764,8.395155,327.7621,2.443725,0
2.631393,537.2133,2,2,1,262.1764,8.395155,327.7621,2.444366,0
2.620824,537.0955,2,2,1,262.1764,8.395155,327.7621,2.445007,0
2.620824,537.2917,2,2,1,262.1764,8.395155,327.7621,2.445007,0
2.613778,536.6245,2,2,1,262.1764,8.395155,327.7621,2.445007,0
2.598725,535.8787,2,2,1,262.1764,8.395155,327.7621,2.445007,0
2.58111,535.2899,2,2,1,262.1764,8.395155,327.7621,2.443341,0
2.564135,534.701,2,2,1,262.1764,8.395155,327.7621,2.443341,0
2.551324,534.2693,2,2,1,262.1764,8.395155,327.7621,2.440265,0
2.532748,533.8375,2,2,1,262.1764,8.395155,327.7621,2.439753,0
2.519297,534.3478,2,2,1,262.1764,8.395155,327.7621,2.439753,0
2.498799,534.8581,2,2,1,262.1764,8.395155,327.7621,2.439753,0
2.486308,535.2114,2,2,1,262.1764,8.395155,327.7621,2.441803,0
2.474778,535.9964,2,2,1,262.1764,8.395155,327.7108,2.441803,0
2.458444,536.6245,2,2,1,262.1764,8.395155,327.6083,2.440521,0
2.443391,536.8992,2,2,1,262.1764,8.395155,327.6083,2.439881,0
2.431861,537.7628,2,2,1,262.1764,8.396757,327.6083,2.439881,0
2.43058,537.6058,2,2,1,262.1764,8.396757,327.6083,2.439881,0
2.43058,537.5665,2,2,1,262.1764,8.396757,327.6083,2.439881,0
2.456843,537.6843,2,2,1,262.1764,8.396757,327.6083,2.439881,0
2.502642,537.8806,2,2,1,262.1764,8.396757,327.7108,2.439881,0
2.542677,537.645,2,2,1,262.1764,8.396757,327.7108,2.439881,0
2.575345,537.4488,2,2,1,262.1764,8.396757,327.7108,2.441675,0
2.612497,537.0955,2,2,1,262.1764,8.396437,327.7108,2.4427,0
2.635237,537.017,2,2,1,262.1764,8.396437,327.7108,2.442956,0
2.655414,536.3889,2,2,1,262.1764,8.396437,327.7108,2.440906,0
2.657016,536.86,2,2,1,262.1764,8.396437,327.7108,2.439881,0
2.657016,536.86,2,2,1,262.1764,8.396437,327.7108,2.439881,0
2.645165,537.0955,2,2,1,262.1764,8.395475,327.7108,2.439881,0
2.62755,537.488,2,2,1,262.1764,8.395475,327.7108,2.439881,0
2.622105,537.5665,2,2,1,262.1764,8.395475,327.7108,2.439881,0
2.613778,538.0768,2,2,1,262.1764,8.395475,327.7108,2.439881,0
2.595522,537.8413,2,2,1,262.1764,8.395475,327.7108,2.439881,0
2.573744,538.0375,2,2,1,262.1764,8.395475,327.7108,2.439881,0
2.551324,537.8021,2,2,1,262.1764,8.395475,327.7108,2.439881,0
2.539154,537.8413,2,2,1,262.1764,8.395475,327.7108,2.441803,0
2.518656,538.1553,2,2,1,262.1764,8.395475,327.7108,2.442444,0
2.497198,538.3908,2,2,1,262.1764,8.395475,327.7108,2.442444,0
2.485988,538.2731,2,2,1,262.1764,8.395475,327.7108,2.442444,0
2.471896,537.9983,2,2,1,262.1764,8.395475,327.7108,2.442444,0
2.45428,537.959,2,2,1,262.1764,8.395475,327.7108,2.442444,0
2.443071,538.0375,2,2,1,262.1764,8.395475,327.7108,2.442444,0
2.431221,537.9983,2,2,1,262.1764,8.395475,327.7108,2.441034,0
2.429619,537.3702,2,2,1,262.1764,8.395475,327.7108,2.439753,0
2.436345,537.4488,2,2,1,262.1764,8.395475,327.7108,2.439753,0
2.479903,537.2133,2,2,1,262.1764,8.395475,327.7108,2.438471,0
2.528905,537.4488,2,2,1,262.1764,8.395475,327.7108,2.437318,0
2.571182,537.0955,2,2,1,262.1764,8.395475,327.7108,2.437318,0
2.601608,536.5067,2,2,1,262.1764,8.395475,327.7108,2.437318,0
2.637799,536.2319,2,2,1,262.1764,8.395475,327.7108,2.43924,0
2.66214,536.7029,2,2,1,262.1764,8.395475,327.7108,2.440265,0
2.662781,536.8207,2,2,1,262.1764,8.395475,327.7108,2.440265,0
2.649009,536.8207,2,2,1,262.1764,8.395475,327.7108,2.440265,0
2.649009,536.8207,2,2,1,262.1764,8.395475,327.7108,2.440265,0
2.620184,536.2712,2,2,1,262.1764,8.395475,327.7108,2.441419,0
2.612497,535.8002,2,2,1,262.1764,8.395475,327.7108,2.44206,0
2.612497,535.8787,2,2,1,262.1764,8.395475,327.7108,2.44206,0
2.59296,535.8394,2,2,1,262.1764,8.395475,327.7108,2.44206,0
